,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price,Unnamed: 0
231,9SgrCtJ0k7U0rxhcazaiiQ,jack-in-the-box-folsom-2,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/RllofegeduvgIj5pUYLVeQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-folsom-2?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,41,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tacos', 'title': 'Tacos'}]",2.5,"{'latitude': 38.6777847, 'longitude': -121.1964724}",[],"{'address1': '9550 Greenback Ln', 'address2': '', 'address3': '', 'city': 'Folsom', 'zip_code': '95630', 'country': 'US', 'state': 'CA', 'display_address': ['9550 Greenback Ln', 'Folsom, CA 95630']}",19169883927.0,(916) 988-3927,6592.958294928028,$,
232,ec9hyLcGr04M27YDZmylvA,hot-stone-pizza-sacramento-3,Hot Stone Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/jMG8F-oIm2yoLaQrbRmmKA/o.jpg,False,https://www.yelp.com/biz/hot-stone-pizza-sacramento-3?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,79,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 38.662, 'longitude': -121.36391}","['pickup', 'delivery']","{'address1': '5222 Hillsdale Blvd', 'address2': 'Ste 3', 'address3': '', 'city': 'Sacramento', 'zip_code': '95842', 'country': 'US', 'state': 'CA', 'display_address': ['5222 Hillsdale Blvd', 'Ste 3', 'Sacramento, CA 95842']}",19163387000.0,(916) 338-7000,8506.355386376681,$$,
233,F4AdhpPigybxZOmgjGobFQ,cafe-express-gold-river,Cafe Express,https://s3-media3.fl.yelpcdn.com/bphoto/qyiPQOoMXIRrB_H7mOQTLQ/o.jpg,False,https://www.yelp.com/biz/cafe-express-gold-river?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,9,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",2.5,"{'latitude': 38.62598, 'longitude': -121.22814}",[],"{'address1': '11971 Foundation Pl', 'address2': '', 'address3': '', 'city': 'Gold River', 'zip_code': '95670', 'country': 'US', 'state': 'CA', 'display_address': ['11971 Foundation Pl', 'Gold River, CA 95670']}",19163530937.0,(916) 353-0937,4610.9171040218735,$,
234,Q-7dcw6BH45Cxfv_Ww2N4g,carls-jr-folsom-2,Carl's Jr,https://s3-media4.fl.yelpcdn.com/bphoto/0S9Z1PNCbCxzGim99Ed-xQ/o.jpg,False,https://www.yelp.com/biz/carls-jr-folsom-2?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,20,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 38.670019, 'longitude': -121.15485328431}",[],"{'address1': '1016 E Bidwell St', 'address2': '', 'address3': '', 'city': 'Folsom', 'zip_code': '95630', 'country': 'US', 'state': 'CA', 'display_address': ['1016 E Bidwell St', 'Folsom, CA 95630']}",19169839260.0,(916) 983-9260,9834.552523226545,$,
235,QiNx-ey8xw_DhppbIIXdGQ,taco-bell-rancho-cordova,Taco Bell,https://s3-media1.fl.yelpcdn.com/bphoto/Xii68LOHQLAgNagEF_aVZA/o.jpg,False,https://www.yelp.com/biz/taco-bell-rancho-cordova?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,39,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",2.0,"{'latitude': 38.6316449963457, 'longitude': -121.218670941889}",['delivery'],"{'address1': '12220 Tributary Lane', 'address2': '', 'address3': '', 'city': 'Rancho Cordova', 'zip_code': '95670', 'country': 'US', 'state': 'CA', 'display_address': ['12220 Tributary Lane', 'Rancho Cordova, CA 95670']}",19163531278.0,(916) 353-1278,4872.518814700929,$,
236,DGtR4pYJR86mCZ08oI39pw,roseville-family-restaurant-roseville,Roseville Family Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/q1tK04A4TX6qKnvL9yt7Dw/o.jpg,False,https://www.yelp.com/biz/roseville-family-restaurant-roseville?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,70,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 38.7386093139648, 'longitude': -121.290184020996}",['delivery'],"{'address1': '433 Riverside Ave', 'address2': '', 'address3': '', 'city': 'Roseville', 'zip_code': '95678', 'country': 'US', 'state': 'CA', 'display_address': ['433 Riverside Ave', 'Roseville, CA 95678']}",19167860166.0,(916) 786-0166,9564.8870368747,$,
237,BSy0XiRHYpXCcyxVrZOD0w,taco-bell-citrus-heights-3,Taco Bell,https://s3-media4.fl.yelpcdn.com/bphoto/ltPRTa91QuWJ-A2zi4CG_g/o.jpg,False,https://www.yelp.com/biz/taco-bell-citrus-heights-3?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",2.0,"{'latitude': 38.676056, 'longitude': -121.268764}",['delivery'],"{'address1': '6158 Sunrise Mall', 'address2': None, 'address3': None, 'city': 'Citrus Heights', 'zip_code': '95610', 'country': 'US', 'state': 'CA', 'display_address': ['6158 Sunrise Mall', 'Citrus Heights, CA 95610']}",19167213406.0,(916) 721-3406,2386.546979936607,$,
238,8HuNx6InQN5LhEtt18Dpvg,togos-sandwiches-citrus-heights-4,Togo's Sandwiches,https://s3-media1.fl.yelpcdn.com/bphoto/pqRjb1Zfa31mEYEaTdzKwg/o.jpg,False,https://www.yelp.com/biz/togos-sandwiches-citrus-heights-4?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,38,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 38.67965, 'longitude': -121.29361}",[],"{'address1': '7301 Greenback Ln', 'address2': 'Ste C', 'address3': '', 'city': 'Citrus Heights', 'zip_code': '95621', 'country': 'US', 'state': 'CA', 'display_address': ['7301 Greenback Ln', 'Ste C', 'Citrus Heights, CA 95621']}",19167276330.0,(916) 727-6330,3684.872403185784,$,
239,3cFka7H2y_tiUFDL9Lj6Og,mcdonalds-citrus-heights-2,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/4HdjWT9QvCxiiKwGvpbmAQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-citrus-heights-2?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,79,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 38.7045475576944, 'longitude': -121.27146}",['delivery'],"{'address1': '7632 Sunrise Blvd', 'address2': '', 'address3': '', 'city': 'Citrus Heights', 'zip_code': '95610', 'country': 'US', 'state': 'CA', 'display_address': ['7632 Sunrise Blvd', 'Citrus Heights, CA 95610']}",19167266700.0,(916) 726-6700,5563.186387975152,$,
240,B7xrklIMIhhC-pZ5jHCrCw,panda-express-roseville-3,Panda Express,https://s3-media2.fl.yelpcdn.com/bphoto/kJk2g9FDTGzmzaLNMInBaQ/o.jpg,False,https://www.yelp.com/biz/panda-express-roseville-3?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,137,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chinese', 'title': 'Chinese'}]",2.0,"{'latitude': 38.750534, 'longitude': -121.308774}","['pickup', 'delivery']","{'address1': '3981 Foothills Blvd', 'address2': '', 'address3': '', 'city': 'Roseville', 'zip_code': '95747', 'country': 'US', 'state': 'CA', 'display_address': ['3981 Foothills Blvd', 'Roseville, CA 95747']}",19167728969.0,(916) 772-8969,11275.61072658794,$,
241,dXvw1swSKVe_yNyWwC21GQ,hot-dog-on-a-stick-citrus-heights-2,Hot Dog on a Stick,https://s3-media4.fl.yelpcdn.com/bphoto/heG9MkgBdq6gtKXRhJDIOw/o.jpg,False,https://www.yelp.com/biz/hot-dog-on-a-stick-citrus-heights-2?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,7,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.0,"{'latitude': 38.675687, 'longitude': -121.268711}","['pickup', 'delivery']","{'address1': '6146 Sunrise Mall', 'address2': None, 'address3': None, 'city': 'Citrus Heights', 'zip_code': '95610', 'country': 'US', 'state': 'CA', 'display_address': ['6146 Sunrise Mall', 'Citrus Heights, CA 95610']}",19164155373.0,(916) 415-5373,2345.2727833338063,,
242,bZ9Q6EyEdErPLmu09eD5Ew,in-joy-cafe-roseville,In-joy Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/Ro3lV_EWqk4fDUeeHN4xJQ/o.jpg,False,https://www.yelp.com/biz/in-joy-cafe-roseville?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,13,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.7443885358048, 'longitude': -121.236272279174}",['delivery'],"{'address1': '2999 Douglas Blvd', 'address2': '', 'address3': '', 'city': 'Roseville', 'zip_code': '95661', 'country': 'US', 'state': 'CA', 'display_address': ['2999 Douglas Blvd', 'Roseville, CA 95661']}",19167721812.0,(916) 772-1812,10312.935684019505,,
243,_ABsXdcrlqAFxx0Ob4K8GA,popeyes-louisiana-kitchen-roseville,Popeyes Louisiana Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/rGvFVLSpWwKBNwSHpdr89g/o.jpg,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-roseville?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,258,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",2.0,"{'latitude': 38.74381323181, 'longitude': -121.2751935}","['pickup', 'delivery']","{'address1': '1100 Douglas Blvd', 'address2': '', 'address3': '', 'city': 'Roseville', 'zip_code': '95678', 'country': 'US', 'state': 'CA', 'display_address': ['1100 Douglas Blvd', 'Roseville, CA 95678']}",19164744127.0,(916) 474-4127,9941.291246634317,$,
244,_bn4Wrz9aKpYrAViNWWEcg,togos-sandwiches-rancho-cordova-2,Togo's Sandwiches,https://s3-media1.fl.yelpcdn.com/bphoto/0MyVVadgUdM450bufoOPxA/o.jpg,False,https://www.yelp.com/biz/togos-sandwiches-rancho-cordova-2?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,77,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 38.5977539353698, 'longitude': -121.265063743551}","['pickup', 'delivery']","{'address1': '2901 Sunrise Blvd Ste 175', 'address2': '', 'address3': '', 'city': 'Rancho Cordova', 'zip_code': '95742', 'country': 'US', 'state': 'CA', 'display_address': ['2901 Sunrise Blvd Ste 175', 'Rancho Cordova, CA 95742']}",19166352824.0,(916) 635-2824,6330.123399629432,$,
245,wB72rIE2gcXskkpFkei-3A,a-and-w-restaurant-sacramento-3,A&W Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/hdXmQxsJ9lsvpL71M6uoVQ/o.jpg,False,https://www.yelp.com/biz/a-and-w-restaurant-sacramento-3?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,3,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",2.5,"{'latitude': 38.6176756024361, 'longitude': -121.365915164351}",[],"{'address1': '4219 Marconi Ave', 'address2': None, 'address3': None, 'city': 'Sacramento', 'zip_code': '95821', 'country': 'US', 'state': 'CA', 'display_address': ['4219 Marconi Ave', 'Sacramento, CA 95821']}",19164832728.0,(916) 483-2728,9567.730419432348,,
246,33aW2zrd_KU8VccootjvXg,little-caesars-pizza-rancho-cordova,Little Caesars Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/gbrYUeItbYslKjjC8KZOXQ/o.jpg,False,https://www.yelp.com/biz/little-caesars-pizza-rancho-cordova?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,45,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.5,"{'latitude': 38.5952047155219, 'longitude': -121.286914001827}",[],"{'address1': '2833 Zinfandel Dr', 'address2': '', 'address3': '', 'city': 'Rancho Cordova', 'zip_code': '95670', 'country': 'US', 'state': 'CA', 'display_address': ['2833 Zinfandel Dr', 'Rancho Cordova, CA 95670']}",19168531998.0,(916) 853-1998,6848.365888178381,$,
247,ZLEaH310zlCQ_dFC6kGGow,jimboys-tacos-sacramento-18,Jimboy's Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/5G5dRHHhqO9IIK8njjWKUg/o.jpg,False,https://www.yelp.com/biz/jimboys-tacos-sacramento-18?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,19,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 38.6176023, 'longitude': -121.3648092}",['delivery'],"{'address1': '4245 Marconi Ave', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95821', 'country': 'US', 'state': 'CA', 'display_address': ['4245 Marconi Ave', 'Sacramento, CA 95821']}",19166213707.0,(916) 621-3707,9489.305533467465,$,
248,CGLrBBiFDBYU6zftj-FkmA,taco-bell-sacramento-24,Taco Bell,https://s3-media3.fl.yelpcdn.com/bphoto/AR44ZLoV7s6K6BJW3-3kJA/o.jpg,False,https://www.yelp.com/biz/taco-bell-sacramento-24?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,40,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 38.663677, 'longitude': -121.343325}",['delivery'],"{'address1': '5210 Auburn Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95841', 'country': 'US', 'state': 'CA', 'display_address': ['5210 Auburn Blvd', 'Sacramento, CA 95841']}",19163488203.0,(916) 348-8203,6753.698460685446,$,
249,GSItpige6nSZrMD4E2qpng,pacific-street-cafe-roseville,Pacific Street Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/oON1-pINDFQVe97OIAIz6w/o.jpg,False,https://www.yelp.com/biz/pacific-street-cafe-roseville?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,257,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'french', 'title': 'French'}, {'alias': 'diners', 'title': 'Diners'}]",4.0,"{'latitude': 38.75099, 'longitude': -121.28454}",['delivery'],"{'address1': '301 Lincoln St', 'address2': '', 'address3': '', 'city': 'Roseville', 'zip_code': '95678', 'country': 'US', 'state': 'CA', 'display_address': ['301 Lincoln St', 'Roseville, CA 95678']}",19167825673.0,(916) 782-5673,10827.443605921972,$$,
250,ZYELYlAUOF22zKnCbjbsXA,the-hungry-hollow-carmichael,The Hungry Hollow,https://s3-media1.fl.yelpcdn.com/bphoto/8FIeB_3HQp-s9FLOVfSvMg/o.jpg,False,https://www.yelp.com/biz/the-hungry-hollow-carmichael?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,218,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 38.651721, 'longitude': -121.325991}",['delivery'],"{'address1': '4766 Manzanita Ave', 'address2': '', 'address3': '', 'city': 'Carmichael', 'zip_code': '95608', 'country': 'US', 'state': 'CA', 'display_address': ['4766 Manzanita Ave', 'Carmichael, CA 95608']}",19164878167.0,(916) 487-8167,7270.30327750548,$,
251,cMACJTd-jI596Fn9xixkxQ,olive-garden-italian-restaurant-citrus-heights-3,Olive Garden Italian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/NMCSriHdJ23JhkVRS3N2Fw/o.jpg,False,https://www.yelp.com/biz/olive-garden-italian-restaurant-citrus-heights-3?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,400,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,"{'latitude': 38.6658935546875, 'longitude': -121.272613525391}",['delivery'],"{'address1': '5445 Sunrise Blvd', 'address2': '', 'address3': '', 'city': 'Citrus Heights', 'zip_code': '95610', 'country': 'US', 'state': 'CA', 'display_address': ['5445 Sunrise Blvd', 'Citrus Heights, CA 95610']}",19169659537.0,(916) 965-9537,11827.238500971685,$$,
252,Xz7QEVSqKSWFEZbcOjosfA,h-salt-fish-and-chips-seafood-galley-sacramento,H Salt Fish & Chips Seafood Galley,https://s3-media3.fl.yelpcdn.com/bphoto/qoQv2h3d7v2lMDfPQFIGlw/o.jpg,False,https://www.yelp.com/biz/h-salt-fish-and-chips-seafood-galley-sacramento?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,94,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.5,"{'latitude': 38.58318, 'longitude': -121.48331}",[],"{'address1': '514 16th St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['514 16th St', 'Sacramento, CA 95814']}",19164410401.0,(916) 441-0401,9005.808841763423,$,
253,BGk5brA9-BqECLFRFniKew,noahs-bagels-sacramento-2,Noah's Bagels,https://s3-media3.fl.yelpcdn.com/bphoto/q3fFRSm_wbdprbpvn4AvSQ/o.jpg,False,https://www.yelp.com/biz/noahs-bagels-sacramento-2?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,220,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 38.574821472168, 'longitude': -121.402252197266}",['delivery'],"{'address1': '2559 Fair Oaks Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95825', 'country': 'US', 'state': 'CA', 'display_address': ['2559 Fair Oaks Blvd', 'Sacramento, CA 95825']}",19169738051.0,(916) 973-8051,3633.677544270069,$,
254,R5vdH-bfc9QS265Fr9z5uw,midtown-taqueria-sacramento,Midtown Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/ZRPyE9-7rNVGp4iUs54Rsg/o.jpg,False,https://www.yelp.com/biz/midtown-taqueria-sacramento?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,458,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 38.57015, 'longitude': -121.45613}",['delivery'],"{'address1': '3754 J St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95816', 'country': 'US', 'state': 'CA', 'display_address': ['3754 J St', 'Sacramento, CA 95816']}",19164527551.0,(916) 452-7551,7383.846978996941,$,
255,sBCwvXYiJSt9NfZULe5tJw,panera-bread-sacramento-5,Panera Bread,https://s3-media4.fl.yelpcdn.com/bphoto/VCv77z8DN-40xCtOqikRKw/o.jpg,False,https://www.yelp.com/biz/panera-bread-sacramento-5?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,125,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'soup', 'title': 'Soup'}]",3.0,"{'latitude': 38.6102825, 'longitude': -121.3857632}",['delivery'],"{'address1': '3328 El Camino Ave', 'address2': 'Ste 100', 'address3': '', 'city': 'Sacramento', 'zip_code': '95821', 'country': 'US', 'state': 'CA', 'display_address': ['3328 El Camino Ave', 'Ste 100', 'Sacramento, CA 95821']}",19164836751.0,(916) 483-6751,740.5009232489922,$,
256,jHyvD3rliA9psvH2h_0ckw,highwater-sacramento,Highwater,https://s3-media4.fl.yelpcdn.com/bphoto/lvtjk91YRv7CrAW4aEtL_Q/o.jpg,False,https://www.yelp.com/biz/highwater-sacramento?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,193,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",3.5,"{'latitude': 38.56893, 'longitude': -121.48405}","['delivery', 'pickup']","{'address1': '1910 Q St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95811', 'country': 'US', 'state': 'CA', 'display_address': ['1910 Q St', 'Sacramento, CA 95811']}",,,9597.226945815484,$$,
257,ixv1Hi-bHAV6c9yFDN_vDw,epicure-sacramento,Epicure,https://s3-media3.fl.yelpcdn.com/bphoto/qm72_ORON5frmM6UxC_YFQ/o.jpg,False,https://www.yelp.com/biz/epicure-sacramento?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,10,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 38.559241, 'longitude': -121.422397}",[],"{'address1': '6000 J St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95819', 'country': 'US', 'state': 'CA', 'display_address': ['6000 J St', 'Sacramento, CA 95819']}",19162786100.0,(916) 278-6100,6030.020704653794,$$,
258,Ep9y8SmF5kH5PbJ7bzcPmw,chipotle-mexican-grill-sacramento-2,Chipotle Mexican Grill,https://s3-media3.fl.yelpcdn.com/bphoto/HSb6Eycp8xkBn29rEY6MuQ/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-sacramento-2?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,190,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 38.5756165, 'longitude': -121.4033345}",['delivery'],"{'address1': '2517 Fair Oaks Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95825', 'country': 'US', 'state': 'CA', 'display_address': ['2517 Fair Oaks Blvd', 'Sacramento, CA 95825']}",19164871125.0,(916) 487-1125,3606.57314776665,$,
259,31Mi6jWFY96ChSKWQkJ9eA,la-croissant-park-cafe-sacramento,La Croissant Park Cafe,,False,https://www.yelp.com/biz/la-croissant-park-cafe-sacramento?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,1,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",5.0,"{'latitude': 38.5650634765625, 'longitude': -121.408081054688}",[],"{'address1': '100 Howe Ave', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95825', 'country': 'US', 'state': 'CA', 'display_address': ['100 Howe Ave', 'Sacramento, CA 95825']}",19169799373.0,(916) 979-9373,4827.407774889472,,
260,Ye-TqjavcfOC-JWzYsRNng,supreme-pizza-sacramento,Supreme Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/ooWHZTiR6w3vt6uYamFO6A/o.jpg,False,https://www.yelp.com/biz/supreme-pizza-sacramento?adjust_creative=Si8YWGpNizrfNkdNNtLp2g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Si8YWGpNizrfNkdNNtLp2g,236,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 38.60776, 'longitude': -121.47598}",['delivery'],"{'address1': '2251 Northgate Blvd', 'address2': 'Ste G', 'address3': '', 'city': 'Sacramento', 'zip_code': '95833', 'country': 'US', 'state': 'CA', 'display_address': ['2251 Northgate Blvd', 'Ste G', 'Sacramento, CA 95833']}",19162563833.0,(916) 256-3833,8097.202170484606,$,
