id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
vro2BlhI8iknAd7c91Z4hg,sauced-bbq-and-spirits-sacramento-sacramento,Sauced BBQ & Spirits - Sacramento,https://s3-media2.fl.yelpcdn.com/bphoto/7MmyWmbg4qo46JX15j96Bg/o.jpg,False,https://www.yelp.com/biz/sauced-bbq-and-spirits-sacramento-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,1054,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'axethrowing', 'title': 'Axe Throwing'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",3.5,"{'latitude': 38.5808806, 'longitude': -121.4976793}",['delivery'],"{'address1': '1028 7th St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1028 7th St', 'Sacramento, CA 95814']}",+19164004341,(916) 400-4341,4850.835030450555,$$
bPhWw-oOsrJRTEhnZZta2Q,paesanos-sacramento,Paesanos,https://s3-media3.fl.yelpcdn.com/bphoto/I9FM39UDRCv0zNVLETk04g/o.jpg,False,https://www.yelp.com/biz/paesanos-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,1550,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 38.573753, 'longitude': -121.483764}",['delivery'],"{'address1': '1806 Capitol Ave', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1806 Capitol Ave', 'Sacramento, CA 95814']}",+19164478646,(916) 447-8646,3558.183508761494,$$
4f9dkUy4MAmToS8_4BNd0w,al-maidah-pakistani-and-indian-cuisine-sacramento,AL Maidah Pakistani & Indian Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/zYZxoFoo0OLcGpi425LHBA/o.jpg,False,https://www.yelp.com/biz/al-maidah-pakistani-and-indian-cuisine-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,22,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",5.0,"{'latitude': 38.59084, 'longitude': -121.41586}","['pickup', 'delivery']","{'address1': '1407 Howe Ave', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95825', 'country': 'US', 'state': 'CA', 'display_address': ['1407 Howe Ave', 'Sacramento, CA 95825']}",+19168915688,(916) 891-5688,3097.205912118741,
n7I3JCkRcJr5n31-J_JtNQ,the-firehouse-restaurant-sacramento,The Firehouse Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/XxFLsDEvm0UMudFNXI_Fmg/o.jpg,False,https://www.yelp.com/biz/the-firehouse-restaurant-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,1422,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 38.581539, 'longitude': -121.504931}",['delivery'],"{'address1': '1112 2nd St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1112 2nd St', 'Sacramento, CA 95814']}",+19164424772,(916) 442-4772,5483.919900242766,$$$
q4TBKXWC2giXtVs7PVMeSw,koshi-ramen-bar-sacramento,Koshi Ramen Bar,https://s3-media3.fl.yelpcdn.com/bphoto/Sy8f5ptMoPKuS6jTKYGQ6g/o.jpg,False,https://www.yelp.com/biz/koshi-ramen-bar-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,328,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 38.635232174114, 'longitude': -121.50186055695}","['pickup', 'delivery']","{'address1': '3581 Truxel Rd', 'address2': 'Ste 2', 'address3': None, 'city': 'Sacramento', 'zip_code': '95834', 'country': 'US', 'state': 'CA', 'display_address': ['3581 Truxel Rd', 'Ste 2', 'Sacramento, CA 95834']}",+19166928985,(916) 692-8985,8603.171465406738,$$
Gq-zuD9u8NLb5ig6qKwVFg,beast-and-bounty-sacramento,Beast and Bounty,https://s3-media2.fl.yelpcdn.com/bphoto/PXd3hu6HdR2CQCjdOHUwGg/o.jpg,False,https://www.yelp.com/biz/beast-and-bounty-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,627,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 38.5690098, 'longitude': -121.4869249}",['delivery'],"{'address1': '1701 R St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95811', 'country': 'US', 'state': 'CA', 'display_address': ['1701 R St', 'Sacramento, CA 95811']}",+19162444016,(916) 244-4016,3851.5968382628325,$$
OAPITYYQcpV_W-TiAoUfvA,public-house-downtown-sacramento,Public House Downtown,https://s3-media1.fl.yelpcdn.com/bphoto/Yg5XtNgJnq8N3x4UjHQ-WA/o.jpg,False,https://www.yelp.com/biz/public-house-downtown-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,1705,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,"{'latitude': 38.576166714481, 'longitude': -121.486355956124}","['pickup', 'delivery']","{'address1': '1132 16th St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1132 16th St', 'Sacramento, CA 95814']}",+19164460888,(916) 446-0888,3800.0165013912792,$$
B_Qd_Z6ZQWZju_889gvjog,the-coconut-on-t-sacramento-3,The Coconut On T,https://s3-media3.fl.yelpcdn.com/bphoto/MNS2ynYsTj7GE9x0BsCWew/o.jpg,False,https://www.yelp.com/biz/the-coconut-on-t-sacramento-3?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,1618,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 38.5685, 'longitude': -121.49658}",['delivery'],"{'address1': '1110 T St', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95811', 'country': 'US', 'state': 'CA', 'display_address': ['1110 T St', 'Sacramento, CA 95811']}",+19168224665,(916) 822-4665,4689.49296824733,$$
NJp96Z-YMephqQQCSvu8DQ,nash-and-proper-sacramento,Nash & Proper,https://s3-media1.fl.yelpcdn.com/bphoto/urxjCNi-rniHiHAfUjpYRw/o.jpg,False,https://www.yelp.com/biz/nash-and-proper-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,247,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 38.5498085, 'longitude': -121.466818191111}",['delivery'],"{'address1': '3621 Broadway', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95817', 'country': 'US', 'state': 'CA', 'display_address': ['3621 Broadway', 'Sacramento, CA 95817']}",+19164266712,(916) 426-6712,3287.10681400741,$$
cMKnMGNBIKyPUYk2mMj61Q,heat-shabu-fair-oaks-sacramento-2,Heat Shabu Fair Oaks,https://s3-media2.fl.yelpcdn.com/bphoto/jqf7hK3RSjYDQgKUkQ8k0A/o.jpg,False,https://www.yelp.com/biz/heat-shabu-fair-oaks-sacramento-2?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,120,"[{'alias': 'diyfood', 'title': 'Do-It-Yourself Food'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,"{'latitude': 38.5738518021941, 'longitude': -121.400737278163}",['delivery'],"{'address1': '2610 Fair Oaks Blvd', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95864', 'country': 'US', 'state': 'CA', 'display_address': ['2610 Fair Oaks Blvd', 'Sacramento, CA 95864']}",+19166966112,(916) 696-6112,3665.138247619029,
vrEtNkjFprEYuwSkaoSBIw,tres-hermanas-sacramento,Tres Hermanas,https://s3-media4.fl.yelpcdn.com/bphoto/QLB3h-34iJqT2HcusYQLDw/o.jpg,False,https://www.yelp.com/biz/tres-hermanas-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,2397,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 38.57369, 'longitude': -121.47456}",['delivery'],"{'address1': '2416 K St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95816', 'country': 'US', 'state': 'CA', 'display_address': ['2416 K St', 'Sacramento, CA 95816']}",+19164436919,(916) 443-6919,2751.823295670453,$$
iZov_ct2_DkNh-GE_yqD8Q,boiling-avenue-sacramento,Boiling Avenue,https://s3-media2.fl.yelpcdn.com/bphoto/rIcRJkCgepIkeFzwg3Nc5A/o.jpg,False,https://www.yelp.com/biz/boiling-avenue-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,580,"[{'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 38.58373, 'longitude': -121.41586}","['pickup', 'delivery']","{'address1': '943 Howe Ave', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95825', 'country': 'US', 'state': 'CA', 'display_address': ['943 Howe Ave', 'Sacramento, CA 95825']}",+19169239888,(916) 923-9888,2634.8906421602355,$$
SAA26GersY0686Le4SYkeQ,snug-jr-sacramento,Snug Jr,https://s3-media2.fl.yelpcdn.com/bphoto/REmAf6lSY1j6zn3_ZNQRzQ/o.jpg,False,https://www.yelp.com/biz/snug-jr-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,11,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 38.576359, 'longitude': -121.486503}",[],"{'address1': '1521 L St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1521 L St', 'Sacramento, CA 95814']}",,,3811.152230677994,
QojIuqVY0_HsC6rzfCKJeA,hawks-public-house-sacramento,Hawks Public House,https://s3-media3.fl.yelpcdn.com/bphoto/7dvznzPyM-psIupVxT15WQ/o.jpg,False,https://www.yelp.com/biz/hawks-public-house-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,377,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 38.5663818, 'longitude': -121.4677885}",[],"{'address1': '1525 Alhambra Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95816', 'country': 'US', 'state': 'CA', 'display_address': ['1525 Alhambra Blvd', 'Sacramento, CA 95816']}",+19165884440,(916) 588-4440,2276.7722978163483,$$
dab1Z-B5KnQxiozx3Ee_LA,hankook-tofu-house-sacramento,Hankook Tofu House,https://s3-media4.fl.yelpcdn.com/bphoto/7vmhrTKow5DSbWEnM1omJA/o.jpg,False,https://www.yelp.com/biz/hankook-tofu-house-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,356,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 38.5701201109086, 'longitude': -121.342163156629}",['delivery'],"{'address1': '9521 Folsom Blvd', 'address2': 'Ste A', 'address3': '', 'city': 'Sacramento', 'zip_code': '95827', 'country': 'US', 'state': 'CA', 'display_address': ['9521 Folsom Blvd', 'Ste A', 'Sacramento, CA 95827']}",+19163641950,(916) 364-1950,8759.745676340535,$$
WRnqI0l71Bi9wK2wsnETSQ,petra-greek-sacramento,Petra Greek,https://s3-media4.fl.yelpcdn.com/bphoto/niLfNyeFXrMQJjDpQNi0ig/o.jpg,False,https://www.yelp.com/biz/petra-greek-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,959,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 38.5763835, 'longitude': -121.4861604}","['pickup', 'delivery']","{'address1': '1122 16th St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1122 16th St', 'Sacramento, CA 95814']}",+19164431993,(916) 443-1993,3790.590736246659,$$
rTGQCclq0oMM_5CkEYNnFw,yard-house-sacramento-2,Yard House,https://s3-media3.fl.yelpcdn.com/bphoto/qpGCxLg8eMBeDAUaGrPDDA/o.jpg,False,https://www.yelp.com/biz/yard-house-sacramento-2?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,469,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 38.5814146701191, 'longitude': -121.501557461377}","['pickup', 'delivery']","{'address1': '405 K St', 'address2': 'Ste 100', 'address3': None, 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['405 K St', 'Ste 100', 'Sacramento, CA 95814']}",+19164415001,(916) 441-5001,5193.097719930973,$$
EO2IvQReFl95ht_jnBKfCA,mortons-the-steakhouse-sacramento,Morton's The Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/H_dUe3Na08E5UtduK7tePQ/o.jpg,False,https://www.yelp.com/biz/mortons-the-steakhouse-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,705,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': 38.5784968, 'longitude': -121.4989479}","['pickup', 'delivery']","{'address1': '621 Capitol Mall', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['621 Capitol Mall', 'Sacramento, CA 95814']}",+19164425091,(916) 442-5091,4917.461289398632,$$$$
ckOXxP9yhPPEnJ7DNdyKrA,iron-horse-tavern-sacramento,Iron Horse Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/kHWP3AAJQhCUyjEu8mJ32w/o.jpg,False,https://www.yelp.com/biz/iron-horse-tavern-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,2435,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.5695762064691, 'longitude': -121.490668354958}","['pickup', 'delivery']","{'address1': '1800 15th St', 'address2': 'Ste B', 'address3': '', 'city': 'Sacramento', 'zip_code': '95811', 'country': 'US', 'state': 'CA', 'display_address': ['1800 15th St', 'Ste B', 'Sacramento, CA 95811']}",+19164484488,(916) 448-4488,4169.639464742662,$$
1kaZIiUE3fny5EEYxAGi2g,louisiana-famous-fried-chicken-sacramento-4,Louisiana Famous Fried Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/MVZ3LymSkKbewOURIiSpdQ/o.jpg,False,https://www.yelp.com/biz/louisiana-famous-fried-chicken-sacramento-4?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,26,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 38.572466, 'longitude': -121.3374653}",[],"{'address1': '9677 Folsom Blvd', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95827', 'country': 'US', 'state': 'CA', 'display_address': ['9677 Folsom Blvd', 'Sacramento, CA 95827']}",+19165386226,(916) 538-6226,9163.400894774091,
Y3HNUBQJHAzWnnhk3iReiA,junoon-flavors-of-india-sacramento-2,Junoon Flavors Of India,https://s3-media1.fl.yelpcdn.com/bphoto/P7Pzdg7y8XugrXW26gGWdA/o.jpg,False,https://www.yelp.com/biz/junoon-flavors-of-india-sacramento-2?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,20,"[{'alias': 'indpak', 'title': 'Indian'}]",5.0,"{'latitude': 38.570471, 'longitude': -121.4571694}",[],"{'address1': '3672 J St', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95816', 'country': 'US', 'state': 'CA', 'display_address': ['3672 J St', 'Sacramento, CA 95816']}",+19169429796,(916) 942-9796,1267.1380048657106,
9GhIDT1D_8-0ZxKDIB2WpA,shake-shack-sacramento,Shake Shack,https://s3-media3.fl.yelpcdn.com/bphoto/TxbovZr3Khn7Pkw2D7n_Hg/o.jpg,False,https://www.yelp.com/biz/shake-shack-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,168,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 38.568686, 'longitude': -121.487243}",['delivery'],"{'address1': '1710 R St', 'address2': 'Ste 190', 'address3': None, 'city': 'Sacramento', 'zip_code': '95811', 'country': 'US', 'state': 'CA', 'display_address': ['1710 R St', 'Ste 190', 'Sacramento, CA 95811']}",+12793214002,(279) 321-4002,3883.0615497019303,
LwiOfwMNDndIPm3QSh8wFQ,south-sacramento,South,https://s3-media3.fl.yelpcdn.com/bphoto/yHsuXvO_9nAmlx8jsXEVzg/o.jpg,False,https://www.yelp.com/biz/south-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,1590,"[{'alias': 'southern', 'title': 'Southern'}]",4.0,"{'latitude': 38.5687015705627, 'longitude': -121.497104891816}",['delivery'],"{'address1': '2005 11th St', 'address2': '', 'address3': '', 'city': 'Sacramento', 'zip_code': '95818', 'country': 'US', 'state': 'CA', 'display_address': ['2005 11th St', 'Sacramento, CA 95818']}",+19163829722,(916) 382-9722,4735.638709331096,$$
myoaFyZ9RIG_p2rkOQiWlA,fixins-soul-kitchen-sacramento-2,Fixins Soul Kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/wVYnJGpeHkwy9VO--0wMYQ/o.jpg,False,https://www.yelp.com/biz/fixins-soul-kitchen-sacramento-2?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,946,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 38.55147, 'longitude': -121.46924}",['delivery'],"{'address1': '3428 3rd Ave', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95817', 'country': 'US', 'state': 'CA', 'display_address': ['3428 3rd Ave', 'Sacramento, CA 95817']}",+19169997685,(916) 999-7685,3270.943674248078,$$
rQaH3Jr6BxFhX5pXa6W6_w,chando-s-tacos-sacramento,Chando’s Tacos,https://s3-media2.fl.yelpcdn.com/bphoto/yoraiBt-0HpoXAJq0MydvQ/o.jpg,False,https://www.yelp.com/biz/chando-s-tacos-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,14,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 38.564075, 'longitude': -121.43409833}",[],"{'address1': '5644 J St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95819', 'country': 'US', 'state': 'CA', 'display_address': ['5644 J St', 'Sacramento, CA 95819']}",+19164766312,(916) 476-6312,1210.413972994189,
lNQacLdqaAWKOSk4Gfyazg,basha-taste-of-jerusalem-sacramento-3,Basha Taste of Jerusalem,https://s3-media2.fl.yelpcdn.com/bphoto/mH88H4jN2UQ2jV7pMCKiPQ/o.jpg,False,https://www.yelp.com/biz/basha-taste-of-jerusalem-sacramento-3?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,138,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'halal', 'title': 'Halal'}]",5.0,"{'latitude': 38.5990521255, 'longitude': -121.401932727}","['delivery', 'pickup']","{'address1': '1833 Fulton Ave', 'address2': None, 'address3': '', 'city': 'Sacramento', 'zip_code': '95825', 'country': 'US', 'state': 'CA', 'display_address': ['1833 Fulton Ave', 'Sacramento, CA 95825']}",+19164861944,(916) 486-1944,4610.687134258645,$$
weTE66GM7sdq75BKnwSV9g,the-other-side-sacramento,The Other Side,https://s3-media4.fl.yelpcdn.com/bphoto/TDE9Mcbkr8jxAengO7Jm2g/o.jpg,False,https://www.yelp.com/biz/the-other-side-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,257,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'latitude': 38.5606468517138, 'longitude': -121.443885815904}",['delivery'],"{'address1': '5090 Folsom Blvd', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95819', 'country': 'US', 'state': 'CA', 'display_address': ['5090 Folsom Blvd', 'Sacramento, CA 95819']}",+19164751875,(916) 475-1875,1341.3008148481244,$$
AsB5TWEAnAhkmk02VxlYaQ,maydoon-sacramento,Maydoon,https://s3-media3.fl.yelpcdn.com/bphoto/fCCO_LjBPyRMI7UBN4AKQQ/o.jpg,False,https://www.yelp.com/biz/maydoon-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,45,"[{'alias': 'persian', 'title': 'Persian/Iranian'}]",5.0,"{'latitude': 38.572124, 'longitude': -121.48748}",[],"{'address1': '1501 16th St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95814', 'country': 'US', 'state': 'CA', 'display_address': ['1501 16th St', 'Sacramento, CA 95814']}",+19163824309,(916) 382-4309,3878.547999650574,
nY9wcImB1LqqOLjthGMmLg,world-famous-hotboys-sacramento,World Famous Hotboys,https://s3-media4.fl.yelpcdn.com/bphoto/8XYPpV71EpCjaECKlh_ngQ/o.jpg,False,https://www.yelp.com/biz/world-famous-hotboys-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,2,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'popupshops', 'title': 'Pop-up Shops'}]",4.5,"{'latitude': 38.5753288269043, 'longitude': -121.467102050781}",[],"{'address1': '', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95816', 'country': 'US', 'state': 'CA', 'display_address': ['Sacramento, CA 95816']}",,,1911.473536559856,
opkhFDwEKQoe17EJiGsPTw,midtown-taco-company-sacramento,Midtown Taco Company,https://s3-media2.fl.yelpcdn.com/bphoto/GHUKAi07WWGkYaWlBfBdKA/o.jpg,False,https://www.yelp.com/biz/midtown-taco-company-sacramento?adjust_creative=DdKjoKFfmeXwHvSxIpb5Iw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DdKjoKFfmeXwHvSxIpb5Iw,48,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 38.56839, 'longitude': -121.47049}",[],"{'address1': '1420 29th St', 'address2': '', 'address3': None, 'city': 'Sacramento', 'zip_code': '95816', 'country': 'US', 'state': 'CA', 'display_address': ['1420 29th St', 'Sacramento, CA 95816']}",+19164521420,(916) 452-1420,2442.0860756740644,
